date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city,country
2015-11-28 00:00:00,14.2,7.7,23.8,,,,6.2,,,,Islamabad,Pakistan
2015-11-29 00:00:00,14.3,,,,,,4.7,,,,Islamabad,Pakistan
2015-11-30 00:00:00,15.2,9.7,22.8,,,,6.0,,,,Islamabad,Pakistan
2015-12-01 00:00:00,16.0,,,,,,,,,,Islamabad,Pakistan
2015-12-02 00:00:00,14.9,,,,,,5.4,,,,Islamabad,Pakistan
2015-12-03 00:00:00,14.5,,,,,,5.2,,,,Islamabad,Pakistan
2015-12-04 00:00:00,14.3,7.8,22.8,,,,,,,,Islamabad,Pakistan
2015-12-05 00:00:00,14.8,9.7,21.8,,,,7.3,,,,Islamabad,Pakistan
2015-12-06 00:00:00,15.5,10.2,22.8,,,,8.0,,,,Islamabad,Pakistan
2015-12-07 00:00:00,15.0,8.7,22.8,,,,5.0,,,,Islamabad,Pakistan
2015-12-08 00:00:00,14.6,,,,,,5.3,,,,Islamabad,Pakistan
2015-12-09 00:00:00,14.5,10.7,19.8,,,,11.9,,,,Islamabad,Pakistan
2015-12-10 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2015-12-11 00:00:00,11.2,7.3,16.8,,,,14.9,,,,Islamabad,Pakistan
2015-12-12 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2015-12-13 00:00:00,10.6,6.8,16.8,,,,4.2,,,,Islamabad,Pakistan
2015-12-14 00:00:00,10.9,,,,,,10.1,,,,Islamabad,Pakistan
2015-12-15 00:00:00,10.7,4.7,18.8,,,,8.0,,,,Islamabad,Pakistan
2015-12-16 00:00:00,11.0,4.7,18.8,,,,8.7,,,,Islamabad,Pakistan
2015-12-17 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2015-12-18 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2015-12-19 00:00:00,10.2,,,,,,7.2,,,,Islamabad,Pakistan
2015-12-20 00:00:00,10.3,4.8,17.8,,,,8.0,,,,Islamabad,Pakistan
2015-12-21 00:00:00,10.1,2.7,17.8,,,,5.9,,,,Islamabad,Pakistan
2015-12-22 00:00:00,10.6,5.7,15.8,,,,11.7,,,,Islamabad,Pakistan
2015-12-23 00:00:00,9.8,5.8,15.8,,,,12.7,,,,Islamabad,Pakistan
2015-12-24 00:00:00,8.4,,,,,,6.7,,,,Islamabad,Pakistan
2015-12-25 00:00:00,8.4,,,,,,5.3,,,,Islamabad,Pakistan
2015-12-26 00:00:00,9.1,5.7,13.8,,,,2.5,,,,Islamabad,Pakistan
2015-12-27 00:00:00,11.0,5.7,18.3,0.0,,,6.5,,,,Islamabad,Pakistan
2015-12-28 00:00:00,11.9,,,,,,7.5,,,,Islamabad,Pakistan
2015-12-29 00:00:00,12.6,5.8,21.8,,,,9.8,,,,Islamabad,Pakistan
2015-12-30 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2015-12-31 00:00:00,11.9,4.8,20.8,,,,6.5,,,,Islamabad,Pakistan
2016-01-01 00:00:00,11.9,4.8,20.8,,,,7.0,,,,Islamabad,Pakistan
2016-01-02 00:00:00,12.0,5.8,20.8,,,,6.5,,,,Islamabad,Pakistan
2016-01-03 00:00:00,12.1,,,,,,,,,,Islamabad,Pakistan
2016-01-04 00:00:00,14.0,10.7,17.8,,,,11.2,,,,Islamabad,Pakistan
2016-01-05 00:00:00,13.3,8.2,21.8,,,,5.4,,,,Islamabad,Pakistan
2016-01-06 00:00:00,12.0,,,,,,4.9,,,,Islamabad,Pakistan
2016-01-07 00:00:00,13.2,,20.8,0.0,,,16.6,,,,Islamabad,Pakistan
2016-01-08 00:00:00,13.6,,,,,,15.9,,,,Islamabad,Pakistan
2016-01-09 00:00:00,11.7,,,,,,9.2,,,,Islamabad,Pakistan
2016-01-10 00:00:00,11.9,4.7,20.8,,,,5.5,,,,Islamabad,Pakistan
2016-01-11 00:00:00,12.4,4.8,20.8,,,,8.5,,,,Islamabad,Pakistan
2016-01-12 00:00:00,9.8,7.8,12.8,,,,13.0,,,,Islamabad,Pakistan
2016-01-13 00:00:00,10.7,6.7,16.8,,,,7.7,,,,Islamabad,Pakistan
2016-01-14 00:00:00,10.9,6.8,16.8,,,,4.8,,,,Islamabad,Pakistan
2016-01-15 00:00:00,11.6,6.7,18.8,,,,9.7,,,,Islamabad,Pakistan
2016-01-16 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-01-17 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-01-18 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-01-19 00:00:00,10.4,6.7,16.8,,,,8.8,,,,Islamabad,Pakistan
2016-01-20 00:00:00,8.7,,,,,,12.0,,,,Islamabad,Pakistan
2016-01-21 00:00:00,7.6,5.7,10.8,,,,10.2,,,,Islamabad,Pakistan
2016-01-22 00:00:00,8.0,4.8,13.8,,,,7.1,,,,Islamabad,Pakistan
2016-01-23 00:00:00,6.3,2.8,10.8,0.0,,,4.7,,,,Islamabad,Pakistan
2016-01-24 00:00:00,6.9,,,,,,2.7,,,,Islamabad,Pakistan
2016-01-25 00:00:00,9.1,,,,,,4.3,,,,Islamabad,Pakistan
2016-01-26 00:00:00,11.3,,,,,,12.3,,,,Islamabad,Pakistan
2016-01-27 00:00:00,13.9,7.8,20.8,,,,13.0,,,,Islamabad,Pakistan
2016-01-28 00:00:00,12.5,,,,,,8.1,,,,Islamabad,Pakistan
2016-01-29 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-01-30 00:00:00,11.4,,,,,,6.4,,,,Islamabad,Pakistan
2016-01-31 00:00:00,11.4,4.7,19.8,,,,6.2,,,,Islamabad,Pakistan
2016-02-01 00:00:00,11.8,5.7,19.8,,,,8.2,,,,Islamabad,Pakistan
2016-02-02 00:00:00,12.3,5.8,19.8,,,,8.7,,,,Islamabad,Pakistan
2016-02-03 00:00:00,12.7,4.8,20.8,0.0,,,11.0,,,,Islamabad,Pakistan
2016-02-04 00:00:00,12.3,4.8,18.8,,,,5.2,,,,Islamabad,Pakistan
2016-02-05 00:00:00,13.2,,,,,,7.7,,,,Islamabad,Pakistan
2016-02-06 00:00:00,14.2,10.7,19.8,,,,9.0,,,,Islamabad,Pakistan
2016-02-07 00:00:00,14.7,,,,,,7.7,,,,Islamabad,Pakistan
2016-02-08 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-02-09 00:00:00,13.7,7.7,22.7,,,,,,,,Islamabad,Pakistan
2016-02-10 00:00:00,13.3,8.8,17.8,,,,22.0,,,,Islamabad,Pakistan
2016-02-11 00:00:00,7.5,4.8,10.8,,,,21.1,,,,Islamabad,Pakistan
2016-02-12 00:00:00,10.0,4.7,15.8,,,,13.3,,,,Islamabad,Pakistan
2016-02-13 00:00:00,11.9,5.7,19.8,,,,10.0,,,,Islamabad,Pakistan
2016-02-14 00:00:00,12.6,6.2,19.8,,,,7.8,,,,Islamabad,Pakistan
2016-02-15 00:00:00,12.8,,22.2,0.0,,,12.0,,,,Islamabad,Pakistan
2016-02-16 00:00:00,13.5,6.7,21.8,,,,7.7,,,,Islamabad,Pakistan
2016-02-17 00:00:00,14.6,7.8,24.8,,,,7.8,,,,Islamabad,Pakistan
2016-02-18 00:00:00,15.8,7.7,26.8,,,,5.9,,,,Islamabad,Pakistan
2016-02-19 00:00:00,14.0,10.2,16.8,0.0,,,18.2,,,,Islamabad,Pakistan
2016-02-20 00:00:00,15.4,10.3,21.8,,,,15.7,,,,Islamabad,Pakistan
2016-02-21 00:00:00,15.9,,,,,,9.1,,,,Islamabad,Pakistan
2016-02-22 00:00:00,16.6,8.7,25.8,,,,17.7,,,,Islamabad,Pakistan
2016-02-23 00:00:00,18.3,10.2,29.8,,,,19.0,,,,Islamabad,Pakistan
2016-02-24 00:00:00,18.0,8.8,26.8,,,,12.4,,,,Islamabad,Pakistan
2016-02-25 00:00:00,19.0,,,,,,,,,,Islamabad,Pakistan
2016-02-26 00:00:00,18.7,11.7,26.8,,,,6.5,,,,Islamabad,Pakistan
2016-02-27 00:00:00,18.6,11.8,26.8,,,,7.8,,,,Islamabad,Pakistan
2016-02-28 00:00:00,19.0,11.7,27.8,,,,8.6,,,,Islamabad,Pakistan
2016-02-29 00:00:00,19.5,11.8,26.8,,,,5.9,,,,Islamabad,Pakistan
2016-03-01 00:00:00,19.1,,,,,,8.2,,,,Islamabad,Pakistan
2016-03-02 00:00:00,19.4,12.8,26.2,,,,9.1,,,,Islamabad,Pakistan
2016-03-03 00:00:00,21.1,15.7,28.8,,,,13.8,,,,Islamabad,Pakistan
2016-03-04 00:00:00,20.4,13.7,27.8,,,,10.4,,,,Islamabad,Pakistan
2016-03-05 00:00:00,17.4,13.8,19.8,,,,16.9,,,,Islamabad,Pakistan
2016-03-06 00:00:00,15.5,12.8,19.8,,,,16.5,,,,Islamabad,Pakistan
2016-03-07 00:00:00,17.9,10.8,24.8,,,,14.9,,,,Islamabad,Pakistan
2016-03-08 00:00:00,18.9,11.7,26.8,,,,10.4,,,,Islamabad,Pakistan
2016-03-09 00:00:00,20.6,13.7,28.2,,,,11.4,,,,Islamabad,Pakistan
2016-03-10 00:00:00,20.8,,,,,,13.9,,,,Islamabad,Pakistan
2016-03-11 00:00:00,16.6,14.7,19.8,,,,24.1,,,,Islamabad,Pakistan
2016-03-12 00:00:00,14.0,12.7,14.8,,,,23.8,,,,Islamabad,Pakistan
2016-03-13 00:00:00,13.2,12.2,14.2,,,,21.6,,,,Islamabad,Pakistan
2016-03-14 00:00:00,14.8,11.7,20.8,,,,15.4,,,,Islamabad,Pakistan
2016-03-15 00:00:00,15.9,9.8,21.8,,,,14.2,,,,Islamabad,Pakistan
2016-03-16 00:00:00,16.4,11.8,21.8,,,,13.3,,,,Islamabad,Pakistan
2016-03-17 00:00:00,13.9,12.7,14.8,,,,17.6,,,,Islamabad,Pakistan
2016-03-18 00:00:00,17.7,12.8,22.8,,,,21.7,,,,Islamabad,Pakistan
2016-03-19 00:00:00,19.8,,,,,,16.8,,,,Islamabad,Pakistan
2016-03-20 00:00:00,16.5,13.7,19.8,,,,21.3,,,,Islamabad,Pakistan
2016-03-21 00:00:00,17.1,9.8,23.8,,,,19.1,,,,Islamabad,Pakistan
2016-03-22 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-03-23 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-03-24 00:00:00,17.7,,,,,,18.5,,,,Islamabad,Pakistan
2016-03-25 00:00:00,16.7,,,,,,23.9,,,,Islamabad,Pakistan
2016-03-26 00:00:00,20.1,,,,,,17.7,,,,Islamabad,Pakistan
2016-03-27 00:00:00,20.9,,,,,,9.9,,,,Islamabad,Pakistan
2016-03-28 00:00:00,21.3,14.8,27.8,,,,13.1,,,,Islamabad,Pakistan
2016-03-29 00:00:00,22.6,,,,,,15.8,,,,Islamabad,Pakistan
2016-03-30 00:00:00,23.5,,,,,,10.0,,,,Islamabad,Pakistan
2016-03-31 00:00:00,22.1,,,,,,17.9,,,,Islamabad,Pakistan
2016-04-01 00:00:00,21.5,,,,,,19.8,,,,Islamabad,Pakistan
2016-04-02 00:00:00,21.7,18.2,25.8,,,,15.3,,,,Islamabad,Pakistan
2016-04-03 00:00:00,21.4,17.7,25.8,,,,22.2,,,,Islamabad,Pakistan
2016-04-04 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-04-05 00:00:00,23.5,,,,,,11.9,,,,Islamabad,Pakistan
2016-04-06 00:00:00,20.8,16.7,24.8,,,,18.2,,,,Islamabad,Pakistan
2016-04-07 00:00:00,21.1,14.7,30.8,,,,18.5,,,,Islamabad,Pakistan
2016-04-08 00:00:00,22.4,15.8,29.8,,,,21.3,,,,Islamabad,Pakistan
2016-04-09 00:00:00,20.7,16.8,27.2,,,,18.8,,,,Islamabad,Pakistan
2016-04-10 00:00:00,22.3,15.7,29.8,,,,12.4,,,,Islamabad,Pakistan
2016-04-11 00:00:00,21.6,18.3,25.8,,,,16.8,,,,Islamabad,Pakistan
2016-04-12 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-04-13 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-04-14 00:00:00,26.3,17.2,34.8,,,,12.5,,,,Islamabad,Pakistan
2016-04-15 00:00:00,26.5,18.2,35.8,,,,10.1,,,,Islamabad,Pakistan
2016-04-16 00:00:00,27.4,18.7,35.8,,,,12.6,,,,Islamabad,Pakistan
2016-04-17 00:00:00,23.5,,,,,,31.6,,,,Islamabad,Pakistan
2016-04-18 00:00:00,24.9,17.8,31.8,,,,13.6,,,,Islamabad,Pakistan
2016-04-19 00:00:00,24.2,20.2,28.8,,,,19.6,,,,Islamabad,Pakistan
2016-04-20 00:00:00,25.5,17.8,31.8,,,,20.5,,,,Islamabad,Pakistan
2016-04-21 00:00:00,25.2,20.7,29.8,,,,17.5,,,,Islamabad,Pakistan
2016-04-22 00:00:00,23.3,17.8,28.8,,,,25.6,,,,Islamabad,Pakistan
2016-04-23 00:00:00,22.9,15.8,31.8,,,,18.6,,,,Islamabad,Pakistan
2016-04-24 00:00:00,23.9,14.8,31.8,,,,11.3,,,,Islamabad,Pakistan
2016-04-25 00:00:00,25.9,16.7,32.8,,,,12.6,,,,Islamabad,Pakistan
2016-04-26 00:00:00,27.0,19.8,35.8,,,,17.4,,,,Islamabad,Pakistan
2016-04-27 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-04-28 00:00:00,27.3,18.8,34.8,,,,17.2,,,,Islamabad,Pakistan
2016-04-29 00:00:00,28.4,20.8,36.8,,,,15.8,,,,Islamabad,Pakistan
2016-04-30 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-05-01 00:00:00,30.8,,,,,,10.8,,,,Islamabad,Pakistan
2016-05-02 00:00:00,31.3,21.7,40.8,,,,17.9,,,,Islamabad,Pakistan
2016-05-03 00:00:00,28.3,,,,,,19.3,,,,Islamabad,Pakistan
2016-05-04 00:00:00,25.5,,,,,,24.7,,,,Islamabad,Pakistan
2016-05-05 00:00:00,26.0,20.7,32.8,,,,11.9,,,,Islamabad,Pakistan
2016-05-06 00:00:00,28.0,20.8,33.8,,,,15.7,,,,Islamabad,Pakistan
2016-05-07 00:00:00,30.7,22.8,36.8,,,,16.7,,,,Islamabad,Pakistan
2016-05-08 00:00:00,31.8,23.7,37.8,,,,16.1,,,,Islamabad,Pakistan
2016-05-09 00:00:00,31.8,25.7,38.8,,,,19.9,,,,Islamabad,Pakistan
2016-05-10 00:00:00,29.4,24.8,38.8,,,,28.8,,,,Islamabad,Pakistan
2016-05-11 00:00:00,28.6,23.2,33.8,,,,23.9,,,,Islamabad,Pakistan
2016-05-12 00:00:00,30.9,,,,,,15.3,,,,Islamabad,Pakistan
2016-05-13 00:00:00,28.6,,,,,,21.0,,,,Islamabad,Pakistan
2016-05-14 00:00:00,28.2,22.8,35.8,,,,29.3,,,,Islamabad,Pakistan
2016-05-15 00:00:00,29.9,22.2,36.8,,,,18.8,,,,Islamabad,Pakistan
2016-05-16 00:00:00,31.3,23.7,37.8,,,,18.7,,,,Islamabad,Pakistan
2016-05-17 00:00:00,31.3,23.2,38.8,,,,13.6,,,,Islamabad,Pakistan
2016-05-18 00:00:00,32.4,20.7,40.8,,,,17.1,,,,Islamabad,Pakistan
2016-05-19 00:00:00,33.7,24.7,41.8,,,,12.1,,,,Islamabad,Pakistan
2016-05-20 00:00:00,33.8,25.7,40.8,,,,13.2,,,,Islamabad,Pakistan
2016-05-21 00:00:00,35.2,27.2,42.8,,,,8.4,,,,Islamabad,Pakistan
2016-05-22 00:00:00,35.0,26.8,41.8,,,,16.1,,,,Islamabad,Pakistan
2016-05-23 00:00:00,31.4,22.8,37.8,,,,39.5,,,,Islamabad,Pakistan
2016-05-24 00:00:00,25.6,20.8,32.8,,,,31.0,,,,Islamabad,Pakistan
2016-05-25 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-05-26 00:00:00,31.1,23.8,37.8,,,,16.4,,,,Islamabad,Pakistan
2016-05-27 00:00:00,32.6,24.8,39.8,,,,19.7,,,,Islamabad,Pakistan
2016-05-28 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-05-29 00:00:00,31.7,20.8,37.8,,,,25.9,,,,Islamabad,Pakistan
2016-05-30 00:00:00,28.6,20.8,35.8,,,,24.4,,,,Islamabad,Pakistan
2016-05-31 00:00:00,31.2,23.8,37.8,,,,19.3,,,,Islamabad,Pakistan
2016-06-01 00:00:00,33.0,22.8,40.8,,,,23.7,,,,Islamabad,Pakistan
2016-06-02 00:00:00,30.7,23.8,38.8,3.3,,,28.0,,,,Islamabad,Pakistan
2016-06-03 00:00:00,32.8,26.3,38.8,,,,25.6,,,,Islamabad,Pakistan
2016-06-04 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-06-05 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-06-06 00:00:00,34.7,26.3,40.8,,,,21.1,,,,Islamabad,Pakistan
2016-06-07 00:00:00,34.8,29.3,40.8,,,,27.6,,,,Islamabad,Pakistan
2016-06-08 00:00:00,32.4,25.8,39.8,,,,25.6,,,,Islamabad,Pakistan
2016-06-09 00:00:00,32.8,25.3,38.8,,,,18.2,,,,Islamabad,Pakistan
2016-06-10 00:00:00,32.0,,,,,,28.6,,,,Islamabad,Pakistan
2016-06-11 00:00:00,31.4,25.8,37.8,,,,17.9,,,,Islamabad,Pakistan
2016-06-12 00:00:00,31.4,26.8,39.8,,,,19.1,,,,Islamabad,Pakistan
2016-06-13 00:00:00,32.5,26.8,38.8,,,,11.9,,,,Islamabad,Pakistan
2016-06-14 00:00:00,34.7,28.8,40.8,,,,16.1,,,,Islamabad,Pakistan
2016-06-15 00:00:00,33.3,,,,,,24.7,,,,Islamabad,Pakistan
2016-06-16 00:00:00,28.7,20.8,35.8,,,,19.0,,,,Islamabad,Pakistan
2016-06-17 00:00:00,30.7,26.8,35.8,,,,16.0,,,,Islamabad,Pakistan
2016-06-18 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-06-19 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-06-20 00:00:00,33.3,28.8,38.8,,,,14.4,,,,Islamabad,Pakistan
2016-06-21 00:00:00,29.8,22.8,35.8,,,,27.3,,,,Islamabad,Pakistan
2016-06-22 00:00:00,29.1,24.8,34.8,,,,21.1,,,,Islamabad,Pakistan
2016-06-23 00:00:00,30.8,24.8,36.8,,,,14.0,,,,Islamabad,Pakistan
2016-06-24 00:00:00,33.2,26.8,38.8,,,,14.4,,,,Islamabad,Pakistan
2016-06-25 00:00:00,32.6,,40.3,0.0,,,24.6,,,,Islamabad,Pakistan
2016-06-26 00:00:00,31.8,26.8,38.8,,,,19.1,,,,Islamabad,Pakistan
2016-06-27 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-06-28 00:00:00,31.1,25.3,36.8,,,,19.7,,,,Islamabad,Pakistan
2016-06-29 00:00:00,34.2,27.8,38.8,,,,14.2,,,,Islamabad,Pakistan
2016-06-30 00:00:00,35.4,,,,,,15.5,,,,Islamabad,Pakistan
2016-07-01 00:00:00,34.5,25.8,40.8,,,,21.4,,,,Islamabad,Pakistan
2016-07-02 00:00:00,29.9,27.8,32.8,,,,24.9,,,,Islamabad,Pakistan
2016-07-03 00:00:00,27.9,23.8,31.8,,,,24.2,,,,Islamabad,Pakistan
2016-07-04 00:00:00,31.3,25.8,36.8,,,,18.6,,,,Islamabad,Pakistan
2016-07-05 00:00:00,31.8,,,,,,19.4,,,,Islamabad,Pakistan
2016-07-06 00:00:00,29.3,24.8,34.8,,,,19.6,,,,Islamabad,Pakistan
2016-07-07 00:00:00,32.3,26.8,37.3,0.0,,,14.5,,,,Islamabad,Pakistan
2016-07-08 00:00:00,31.0,24.3,37.8,,,,22.1,,,,Islamabad,Pakistan
2016-07-09 00:00:00,29.4,24.8,33.8,,,,17.2,,,,Islamabad,Pakistan
2016-07-10 00:00:00,32.1,,,,,,16.4,,,,Islamabad,Pakistan
2016-07-11 00:00:00,31.9,,,,,,16.2,,,,Islamabad,Pakistan
2016-07-12 00:00:00,31.5,27.8,34.8,,,,19.7,,,,Islamabad,Pakistan
2016-07-13 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-07-14 00:00:00,28.7,25.8,32.8,,,,16.9,,,,Islamabad,Pakistan
2016-07-15 00:00:00,28.7,22.8,33.8,,,,17.0,,,,Islamabad,Pakistan
2016-07-16 00:00:00,28.6,,,,,,22.8,,,,Islamabad,Pakistan
2016-07-17 00:00:00,27.9,23.8,31.8,,,,20.0,,,,Islamabad,Pakistan
2016-07-18 00:00:00,27.6,22.8,30.8,,,,17.3,,,,Islamabad,Pakistan
2016-07-19 00:00:00,30.7,,,,,,14.5,,,,Islamabad,Pakistan
2016-07-20 00:00:00,32.1,,,,,,13.4,,,,Islamabad,Pakistan
2016-07-21 00:00:00,33.0,27.8,37.8,,,,16.7,,,,Islamabad,Pakistan
2016-07-22 00:00:00,28.8,21.8,31.8,,,,26.7,,,,Islamabad,Pakistan
2016-07-23 00:00:00,29.8,,,,,,22.0,,,,Islamabad,Pakistan
2016-07-24 00:00:00,30.3,25.8,34.8,,,,14.2,,,,Islamabad,Pakistan
2016-07-25 00:00:00,29.9,23.8,34.8,,,,20.4,,,,Islamabad,Pakistan
2016-07-26 00:00:00,30.3,27.8,33.8,,,,22.6,,,,Islamabad,Pakistan
2016-07-27 00:00:00,24.7,,,,,,24.0,,,,Islamabad,Pakistan
2016-07-28 00:00:00,28.3,,,,,,16.1,,,,Islamabad,Pakistan
2016-07-29 00:00:00,30.4,26.3,33.8,,,,13.3,,,,Islamabad,Pakistan
2016-07-30 00:00:00,26.9,21.8,30.8,,,,18.6,,,,Islamabad,Pakistan
2016-07-31 00:00:00,28.9,25.8,32.8,,,,11.4,,,,Islamabad,Pakistan
2016-08-01 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-08-02 00:00:00,27.6,,,,,,24.7,,,,Islamabad,Pakistan
2016-08-03 00:00:00,30.2,,,,,,10.8,,,,Islamabad,Pakistan
2016-08-04 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-08-05 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-08-06 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-08-07 00:00:00,27.2,24.8,29.8,,,,27.3,,,,Islamabad,Pakistan
2016-08-08 00:00:00,29.6,24.8,33.8,,,,17.9,,,,Islamabad,Pakistan
2016-08-09 00:00:00,26.9,21.8,30.3,0.0,,,16.3,,,,Islamabad,Pakistan
2016-08-10 00:00:00,26.6,22.8,29.8,,,,15.3,,,,Islamabad,Pakistan
2016-08-11 00:00:00,29.1,24.8,33.8,,,,16.5,,,,Islamabad,Pakistan
2016-08-12 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-08-13 00:00:00,30.6,26.8,35.8,,,,11.6,,,,Islamabad,Pakistan
2016-08-14 00:00:00,30.2,23.8,35.8,,,,17.2,,,,Islamabad,Pakistan
2016-08-15 00:00:00,28.4,22.8,34.8,,,,14.7,,,,Islamabad,Pakistan
2016-08-16 00:00:00,30.2,,,,,,12.7,,,,Islamabad,Pakistan
2016-08-17 00:00:00,28.1,21.8,34.8,,,,21.2,,,,Islamabad,Pakistan
2016-08-18 00:00:00,28.3,22.8,34.8,,,,11.0,,,,Islamabad,Pakistan
2016-08-19 00:00:00,30.1,24.8,36.8,,,,9.8,,,,Islamabad,Pakistan
2016-08-20 00:00:00,31.4,25.8,36.8,,,,14.5,,,,Islamabad,Pakistan
2016-08-21 00:00:00,30.5,25.3,36.8,,,,24.1,,,,Islamabad,Pakistan
2016-08-22 00:00:00,29.6,22.8,35.8,,,,12.5,,,,Islamabad,Pakistan
2016-08-23 00:00:00,31.0,26.8,35.8,,,,15.9,,,,Islamabad,Pakistan
2016-08-24 00:00:00,30.2,,,,,,23.5,,,,Islamabad,Pakistan
2016-08-25 00:00:00,28.8,24.8,33.3,,,,15.2,,,,Islamabad,Pakistan
2016-08-26 00:00:00,30.3,25.8,34.8,,,,10.6,,,,Islamabad,Pakistan
2016-08-27 00:00:00,25.4,22.8,29.8,,,,15.0,,,,Islamabad,Pakistan
2016-08-28 00:00:00,26.3,22.3,29.8,,,,13.0,,,,Islamabad,Pakistan
2016-08-29 00:00:00,29.1,22.8,34.8,,,,10.8,,,,Islamabad,Pakistan
2016-08-30 00:00:00,26.9,20.8,32.8,,,,17.0,,,,Islamabad,Pakistan
2016-08-31 00:00:00,28.3,22.3,33.8,,,,16.6,,,,Islamabad,Pakistan
2016-09-01 00:00:00,27.4,,,,,,18.1,,,,Islamabad,Pakistan
2016-09-02 00:00:00,,,,,,,,,,,Islamabad,Pakistan
2016-09-03 00:00:00,28.7,21.8,34.8,,,,5.4,,,,Islamabad,Pakistan
2016-09-04 00:00:00,29.8,,,,,,,,,,Islamabad,Pakistan
2016-09-05 00:00:00,30.0,,,,,,14.4,,,,Islamabad,Pakistan
2016-09-06 00:00:00,29.4,24.8,34.8,,,,15.0,,,,Islamabad,Pakistan
2016-09-07 00:00:00,30.4,25.3,34.8,,,,11.9,,,,Islamabad,Pakistan
2016-09-08 00:00:00,31.0,,,,,,14.2,,,,Islamabad,Pakistan
2016-09-09 00:00:00,30.2,,35.8,0.0,,,14.4,,,,Islamabad,Pakistan
2016-09-10 00:00:00,31.1,25.8,35.8,,,,17.1,,,,Islamabad,Pakistan
2016-09-11 00:00:00,29.7,23.3,35.8,,,,17.5,,,,Islamabad,Pakistan
2016-09-12 00:00:00,28.4,21.8,32.8,,,,12.1,,,,Islamabad,Pakistan
2016-09-13 00:00:00,27.5,,,,,,20.0,,,,Islamabad,Pakistan
2016-09-14 00:00:00,27.8,23.8,32.8,,,,13.8,,,,Islamabad,Pakistan
2016-09-15 00:00:00,28.4,23.8,33.8,,,,13.0,,,,Islamabad,Pakistan
2016-09-16 00:00:00,29.0,23.8,33.8,,,,12.5,,,,Islamabad,Pakistan
2016-09-17 00:00:00,29.6,,,,,,9.5,,,,Islamabad,Pakistan
2016-09-18 00:00:00,29.6,24.3,35.8,,,,14.9,,,,Islamabad,Pakistan
2016-09-19 00:00:00,30.5,,,,,,12.8,,,,Islamabad,Pakistan
2016-09-20 00:00:00,30.3,24.8,35.8,,,,9.9,,,,Islamabad,Pakistan
2016-09-21 00:00:00,28.6,22.8,34.8,,,,18.5,,,,Islamabad,Pakistan
2016-09-22 00:00:00,28.7,,,,,,13.8,,,,Islamabad,Pakistan
2016-09-23 00:00:00,27.5,24.8,31.8,,,,21.5,,,,Islamabad,Pakistan
2016-09-24 00:00:00,27.6,24.8,30.8,,,,17.5,,,,Islamabad,Pakistan
2016-09-25 00:00:00,28.1,,,,,,12.8,,,,Islamabad,Pakistan
2016-09-26 00:00:00,28.0,,,,,,14.6,,,,Islamabad,Pakistan
2016-09-27 00:00:00,28.7,,,,,,12.9,,,,Islamabad,Pakistan
2016-09-28 00:00:00,28.1,24.8,33.8,,,,13.1,,,,Islamabad,Pakistan
2016-09-29 00:00:00,29.1,24.8,34.8,,,,12.6,,,,Islamabad,Pakistan
2016-09-30 00:00:00,29.2,,,,,,10.5,,,,Islamabad,Pakistan
2016-10-01 00:00:00,29.5,,,,,,11.8,,,,Islamabad,Pakistan
2016-10-02 00:00:00,29.9,,,,,,11.9,,,,Islamabad,Pakistan
2016-10-03 00:00:00,29.6,24.8,34.8,,,,13.1,,,,Islamabad,Pakistan
2016-10-04 00:00:00,29.1,,,,,,9.5,,,,Islamabad,Pakistan
2016-10-05 00:00:00,25.0,20.8,27.8,,,,21.2,,,,Islamabad,Pakistan
2016-10-06 00:00:00,25.5,,,,,,12.2,,,,Islamabad,Pakistan
